created_at,tweet_id,full_text,airline,quote_count,reply_count,retweet_count,favorite_count,lang,username,tweet_url,token,label_score,label
Sat Oct 21 10:26:41 +0000 2023,"1,72E+23",batik air economy relasi sub dps on board meals ya,Batik Air,0,0,0,0,in,dikaputuasduki,https://twitter.com/dikaputuasduki/status/1715675970567549378,"['batik', 'air', 'economy', 'relasi', 'sub', 'dps', 'on', 'board', 'meals', 'ya']",2,positif
Sat Oct 21 10:19:16 +0000 2023,"1,72E+23",kesel banget pesawat batik air jogja kota jogja kereta pesawat nya aja delay udah ambil kereta aja ketinggalan kereta sumpah bete banget hangus hangus duit kereta kai duit hangus nih,Batik Air,0,0,0,0,in,pra83529638,https://twitter.com/pra83529638/status/1715674103930343872,"['kesel', 'banget', 'pesawat', 'batik', 'air', 'jogja', 'kota', 'jogja', 'kereta', 'pesawat', 'nya', 'aja', 'delay', 'udah', 'ambil', 'kereta', 'aja', 'ketinggalan', 'kereta', 'sumpah', 'bete', 'banget', 'hangus', 'hangus', 'duit', 'kereta', 'kai', 'duit', 'hangus', 'nih']",-50,negatif
Sat Oct 21 08:32:33 +0000 2023,"1,72E+22",sumber semarang gibran berangkat semarang batik air nomor is prabowo subianto,Batik Air,0,1,0,0,in,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1715647245528494332,"['sumber', 'semarang', 'gibran', 'berangkat', 'semarang', 'batik', 'air', 'nomor', 'is', 'prabowo', 'subianto']",-5,negatif
Sat Oct 21 08:27:50 +0000 2023,"1,72E+23",batik air flying to dubai from kuala lumpur now,Batik Air,0,1,1,3,in,tevanraj,https://twitter.com/tevanraj/status/1715646057890336992,"['batik', 'air', 'flying', 'to', 'dubai', 'from', 'kuala', 'lumpur', 'now']",3,positif
Sat Oct 21 08:02:05 +0000 2023,"1,72E+23",dont understand why batik air still bothers to serve its passengers bread that tastes like roti an yg dijual kantin sd inpres is it hard to serve proper bread like roti o or rotiboy they cost only less than k rupiah,Batik Air,0,0,0,0,en,risetioz,https://twitter.com/risetioz/status/1715639581687837070,"['dont', 'understand', 'why', 'batik', 'air', 'still', 'bothers', 'to', 'serve', 'its', 'passengers', 'bread', 'that', 'tastes', 'like', 'roti', 'an', 'yg', 'dijual', 'kantin', 'sd', 'inpres', 'is', 'it', 'hard', 'to', 'serve', 'proper', 'bread', 'like', 'roti', 'o', 'or', 'rotiboy', 'they', 'cost', 'only', 'less', 'than', 'k', 'rupiah']",-6,negatif
Sat Oct 21 06:05:37 +0000 2023,"1,72E+23",batik air tiada penerbangan sewa premium jemaah umrah orang ramai berwaspada scammer dagangnews,Batik Air,0,0,0,0,in,DagangNews,https://twitter.com/DagangNews/status/1715610269479755929,"['batik', 'air', 'tiada', 'penerbangan', 'sewa', 'premium', 'jemaah', 'umrah', 'orang', 'ramai', 'berwaspada', 'scammer', 'dagangnews']",-5,negatif
Sat Oct 21 01:21:08 +0000 2023,"1,72E+23",batik air malaysia,Batik Air,0,0,0,0,in,Azubeatfi52,https://twitter.com/Azubeatfi52/status/1715538678028910919,"['batik', 'air', 'malaysia']",-1,negatif
Fri Oct 20 17:11:39 +0000 2023,"1,72E+23",putri ayah terbang batik air,Batik Air,0,0,0,0,in,ainhyung,https://twitter.com/ainhyung/status/1715415493828546900,"['putri', 'ayah', 'terbang', 'batik', 'air']",-1,negatif
Fri Oct 20 16:01:59 +0000 2023,"1,72E+23",infonya batik air td sore wuuuzzz via smg to jekedaaaah,Batik Air,0,0,0,0,in,JuliaDeeAlectra,https://twitter.com/JuliaDeeAlectra/status/1715397963789607210,"['infonya', 'batik', 'air', 'td', 'sore', 'wuuuzzz', 'via', 'smg', 'to', 'jekedaaaah']",-1,negatif
Fri Oct 20 15:48:05 +0000 2023,"1,72E+23",nak beli batik air pagi cancel flight and reschedule pagi hahahah,Batik Air,0,0,0,0,in,8starwoo_,https://twitter.com/8starwoo_/status/1715394463655403545,"['nak', 'beli', 'batik', 'air', 'pagi', 'cancel', 'flight', 'and', 'reschedule', 'pagi', 'hahahah']",-6,negatif
Fri Oct 20 15:36:03 +0000 2023,"1,72E+23",flight batik air ni pilih pagi mesti reschedule pagi haritu hahahaha,Batik Air,0,0,0,0,in,8starwoo_,https://twitter.com/8starwoo_/status/1715391436542390755,"['flight', 'batik', 'air', 'ni', 'pilih', 'pagi', 'mesti', 'reschedule', 'pagi', 'haritu', 'hahahaha']",-10,negatif
Fri Oct 20 14:59:16 +0000 2023,"1,72E+23",buku librari ori struggling to surrender wr putri kw kapolsek jenglot batik air al kahfi narnia,Batik Air,0,0,0,0,in,LibrariBooks,https://twitter.com/LibrariBooks/status/1715382179029815657,"['buku', 'librari', 'ori', 'struggling', 'to', 'surrender', 'wr', 'putri', 'kw', 'kapolsek', 'jenglot', 'batik', 'air', 'al', 'kahfi', 'narnia']",-1,negatif
Fri Oct 20 14:54:50 +0000 2023,"1,72E+23",batik air solo jakarta mendarat halim,Batik Air,0,0,0,0,in,Sikateng77,https://twitter.com/Sikateng77/status/1715381062757646503,"['batik', 'air', 'solo', 'jakarta', 'mendarat', 'halim']",-2,negatif
Fri Oct 20 14:48:34 +0000 2023,"1,71E+23",buku librari ori haji murad wr batik air kapolsek rempang jenglot al kahfi putri kw kamis narnia,Batik Air,0,0,0,0,in,LibrariBooks,https://twitter.com/LibrariBooks/status/1715379487184191489,"['buku', 'librari', 'ori', 'haji', 'murad', 'wr', 'batik', 'air', 'kapolsek', 'rempang', 'jenglot', 'al', 'kahfi', 'putri', 'kw', 'kamis', 'narnia']",-1,negatif
Fri Oct 20 14:37:51 +0000 2023,"1,71E+23",buku librari ori muslimah agen moral wr batik air kapolsek rempang jenglot miring narnia,Batik Air,0,0,0,0,in,LibrariBooks,https://twitter.com/LibrariBooks/status/1715376791450468582,"['buku', 'librari', 'ori', 'muslimah', 'agen', 'moral', 'wr', 'batik', 'air', 'kapolsek', 'rempang', 'jenglot', 'miring', 'narnia']",-4,negatif
Fri Oct 20 14:32:30 +0000 2023,"1,71E+23",buku librari ori muslimah agen moral wr batik air kapolsek rempang jenglot miring narnia,Batik Air,0,0,0,0,in,LibrariBooks,https://twitter.com/LibrariBooks/status/1715375445145993478,"['buku', 'librari', 'ori', 'muslimah', 'agen', 'moral', 'wr', 'batik', 'air', 'kapolsek', 'rempang', 'jenglot', 'miring', 'narnia']",-4,negatif
Fri Oct 20 13:58:44 +0000 2023,"1,71E+23",batik air yg sore cgk halim no penerbangan id,Batik Air,0,1,0,1,in,PaulusSaputra28,https://twitter.com/PaulusSaputra28/status/1715366947083440222,"['batik', 'air', 'yg', 'sore', 'cgk', 'halim', 'no', 'penerbangan', 'id']",-1,negatif
Fri Oct 20 13:42:44 +0000 2023,"1,71E+23",sore sdh terpantau batik air jkt migrasi sbg waketum golkar bye pedeip,Batik Air,0,0,0,0,in,repoeblikan,https://twitter.com/repoeblikan/status/1715362918253097107,"['sore', 'sdh', 'terpantau', 'batik', 'air', 'jkt', 'migrasi', 'sbg', 'waketum', 'golkar', 'bye', 'pedeip']",-4,negatif
Fri Oct 20 13:24:14 +0000 2023,"1,71E+23",sore terpantau batik air migrasi sbg waketum golkar bye pedeip,Batik Air,0,0,0,0,in,repoeblikan,https://twitter.com/repoeblikan/status/1715358263519428753,"['sore', 'terpantau', 'batik', 'air', 'migrasi', 'sbg', 'waketum', 'golkar', 'bye', 'pedeip']",-4,negatif
Fri Oct 20 11:10:27 +0000 2023,"1,71E+23",my flight attendant at batik air serving me anthrax,Batik Air,0,0,0,2,en,yumejocringe,https://twitter.com/yumejocringe/status/1715324597514715431,"['my', 'flight', 'attendant', 'at', 'batik', 'air', 'serving', 'me', 'anthrax']",-1,negatif
Fri Oct 20 09:25:34 +0000 2023,"1,71E+23",not really when there is flight delay and dosnt inform us so we miss our connecting flight then my valued customers of years have to wait days for refund,Batik Air,0,1,0,0,en,CryptoSurfer__,https://twitter.com/CryptoSurfer__/status/1715298202730316115,"['not', 'really', 'when', 'there', 'is', 'flight', 'delay', 'and', 'dosnt', 'inform', 'us', 'so', 'we', 'miss', 'our', 'connecting', 'flight', 'then', 'my', 'valued', 'customers', 'of', 'years', 'have', 'to', 'wait', 'days', 'for', 'refund']",-7,negatif
Fri Oct 20 08:38:00 +0000 2023,"1,71E+23",perth australia turkish airlines amp batik air flights from amsterdam vienna incl hold luggage,Batik Air,0,0,0,0,en,TravelDealzcom,https://twitter.com/TravelDealzcom/status/1715286230068277659,"['perth', 'australia', 'turkish', 'airlines', 'amp', 'batik', 'air', 'flights', 'from', 'amsterdam', 'vienna', 'incl', 'hold', 'luggage']",-1,negatif
Fri Oct 20 07:52:39 +0000 2023,"1,71E+23",it is only for survey study purposes according to article anyway njan kayattum kayatipikkum ente family amp friends ne kayatathe angane ippo air asia parakenda btw scoot amp batikair are my other go to airlines to travel in southeast asia,Batik Air,0,1,0,3,en,Sumi_Thomas_,https://twitter.com/Sumi_Thomas_/status/1715274817581281433,"['it', 'is', 'only', 'for', 'survey', 'study', 'purposes', 'according', 'to', 'article', 'anyway', 'njan', 'kayattum', 'kayatipikkum', 'ente', 'family', 'amp', 'friends', 'ne', 'kayatathe', 'angane', 'ippo', 'air', 'asia', 'parakenda', 'btw', 'scoot', 'amp', 'batikair', 'are', 'my', 'other', 'go', 'to', 'airlines', 'to', 'travel', 'in', 'southeast', 'asia']",3,positif
Fri Oct 20 02:10:12 +0000 2023,"1,71E+23",klbatik air rm,Batik Air,0,1,8,26,ja,kurakuranet,https://twitter.com/kurakuranet/status/1715188636550058048,"['klbatik', 'air', 'rm']",-1,negatif
Fri Oct 20 00:59:35 +0000 2023,"1,71E+23",paslon business class batik air sayangnya paslon hehehe sehat prof,Batik Air,0,0,0,1,in,iwansunaryanto,https://twitter.com/iwansunaryanto/status/1715170867016245685,"['paslon', 'business', 'class', 'batik', 'air', 'sayangnya', 'paslon', 'hehehe', 'sehat', 'prof']",0,netral
Fri Oct 20 00:48:38 +0000 2023,"1,71E+22",but didnt enjoy the flight pelayanannya gue kureng ok batik air indo,Batik Air,0,1,0,0,in,ingridiientss,https://twitter.com/ingridiientss/status/1715168111719014618,"['but', 'didnt', 'enjoy', 'the', 'flight', 'pelayanannya', 'gue', 'kureng', 'ok', 'batik', 'air', 'indo']",3,positif
Fri Oct 20 00:27:33 +0000 2023,"1,71E+23",min transit cgk pindah pesawat super air jet batik air ambil bagasi nggak free shuttle nya min,Batik Air,0,1,0,1,in,ardifirmanssyah,https://twitter.com/ardifirmanssyah/status/1715162805979250781,"['min', 'transit', 'cgk', 'pindah', 'pesawat', 'super', 'air', 'jet', 'batik', 'air', 'ambil', 'bagasi', 'nggak', 'free', 'shuttle', 'nya', 'min']",-10,negatif
Fri Oct 20 00:26:49 +0000 2023,"1,71E+22",min transit cgk pindah pesawat super air jet batik air ambil bagasi nggak free shuttle nya min,Batik Air,0,0,0,0,in,ardifirmanssyah,https://twitter.com/ardifirmanssyah/status/1715162621635367158,"['min', 'transit', 'cgk', 'pindah', 'pesawat', 'super', 'air', 'jet', 'batik', 'air', 'ambil', 'bagasi', 'nggak', 'free', 'shuttle', 'nya', 'min']",-10,negatif
Thu Oct 19 23:40:18 +0000 2023,"1,71E+23",qatar and singapore airlines will be increasing flights into adelaide by the end of the month and batik air indonesia has announced its plans to launch indonesian services on november complementing its existing malaysian operations,Batik Air,0,0,0,1,en,JodiHydeparker1,https://twitter.com/JodiHydeparker1/status/1715150915957825606,"['qatar', 'and', 'singapore', 'airlines', 'will', 'be', 'increasing', 'flights', 'into', 'adelaide', 'by', 'the', 'end', 'of', 'the', 'month', 'and', 'batik', 'air', 'indonesia', 'has', 'announced', 'its', 'plans', 'to', 'launch', 'indonesian', 'services', 'on', 'november', 'complementing', 'its', 'existing', 'malaysian', 'operations']",-1,negatif
Thu Oct 19 21:46:21 +0000 2023,"1,71E+23",buku librari ori struggling to surrender wr putri kw kapolsek jenglot batik air al kahfi narnia,Batik Air,0,0,0,0,in,LibrariBooks,https://twitter.com/LibrariBooks/status/1715122238205374835,"['buku', 'librari', 'ori', 'struggling', 'to', 'surrender', 'wr', 'putri', 'kw', 'kapolsek', 'jenglot', 'batik', 'air', 'al', 'kahfi', 'narnia']",-1,negatif
Thu Oct 19 15:08:09 +0000 2023,"1,71E+23",min transit cgk pindah pesawat super air jet batik air ambil bagasi nggak free shuttle nya min,Batik Air,0,0,0,0,in,ardifirmanssyah,https://twitter.com/ardifirmanssyah/status/1715022028753997905,"['min', 'transit', 'cgk', 'pindah', 'pesawat', 'super', 'air', 'jet', 'batik', 'air', 'ambil', 'bagasi', 'nggak', 'free', 'shuttle', 'nya', 'min']",-10,negatif
Thu Oct 19 12:43:38 +0000 2023,"1,71E+23",buku librari ori muslimah agen moral wr batik air kapolsek rempang jenglot miring narnia,Batik Air,0,0,0,0,in,LibrariBooks,https://twitter.com/LibrariBooks/status/1714985656315969856,"['buku', 'librari', 'ori', 'muslimah', 'agen', 'moral', 'wr', 'batik', 'air', 'kapolsek', 'rempang', 'jenglot', 'miring', 'narnia']",-4,negatif
Thu Oct 19 12:37:55 +0000 2023,"1,71E+23",buku librari ori muslimah agen moral wr batik air kapolsek rempang jenglot miring narnia,Batik Air,0,0,0,0,in,LibrariBooks,https://twitter.com/LibrariBooks/status/1714984218428858532,"['buku', 'librari', 'ori', 'muslimah', 'agen', 'moral', 'wr', 'batik', 'air', 'kapolsek', 'rempang', 'jenglot', 'miring', 'narnia']",-4,negatif
Thu Oct 19 12:34:27 +0000 2023,"1,71E+23",buku librari ori haji murad wr batik air kapolsek rempang jenglot al kahfi putri kw kamis narnia,Batik Air,0,0,0,0,in,LibrariBooks,https://twitter.com/LibrariBooks/status/1714983348962312410,"['buku', 'librari', 'ori', 'haji', 'murad', 'wr', 'batik', 'air', 'kapolsek', 'rempang', 'jenglot', 'al', 'kahfi', 'putri', 'kw', 'kamis', 'narnia']",-1,negatif
Thu Oct 19 12:28:42 +0000 2023,"1,71E+23",buku librari ori haji murad wr batik air kapolsek rempang jenglot al kahfi putri kw kamis narnia,Batik Air,0,0,0,0,in,LibrariBooks,https://twitter.com/LibrariBooks/status/1714981901805691315,"['buku', 'librari', 'ori', 'haji', 'murad', 'wr', 'batik', 'air', 'kapolsek', 'rempang', 'jenglot', 'al', 'kahfi', 'putri', 'kw', 'kamis', 'narnia']",-1,negatif
Thu Oct 19 12:27:05 +0000 2023,"1,71E+23",batik air,Batik Air,0,0,0,0,in,dzwan_lebor,https://twitter.com/dzwan_lebor/status/1714981492244521043,"['batik', 'air']",-1,negatif
Thu Oct 19 12:26:28 +0000 2023,"1,71E+23",buku librari ori haji murad wr batik air kapolsek rempang jenglot al kahfi putri kw kamis narnia,Batik Air,0,0,0,0,in,LibrariBooks,https://twitter.com/LibrariBooks/status/1714981337793499238,"['buku', 'librari', 'ori', 'haji', 'murad', 'wr', 'batik', 'air', 'kapolsek', 'rempang', 'jenglot', 'al', 'kahfi', 'putri', 'kw', 'kamis', 'narnia']",-1,negatif
Thu Oct 19 12:20:45 +0000 2023,"1,71E+22",buku librari ori haji murad wr batik air kapolsek rempang jenglot al kahfi putri kw kamis narnia,Batik Air,0,0,0,0,in,LibrariBooks,https://twitter.com/LibrariBooks/status/1714979899218468900,"['buku', 'librari', 'ori', 'haji', 'murad', 'wr', 'batik', 'air', 'kapolsek', 'rempang', 'jenglot', 'al', 'kahfi', 'putri', 'kw', 'kamis', 'narnia']",-1,negatif
Thu Oct 19 11:52:06 +0000 2023,"1,71E+22",buku librari ori struggling to surrender wr putri kw kapolsek jenglot batik air al kahfi narnia,Batik Air,0,0,0,0,in,LibrariBooks,https://twitter.com/LibrariBooks/status/1714972688022987001,"['buku', 'librari', 'ori', 'struggling', 'to', 'surrender', 'wr', 'putri', 'kw', 'kapolsek', 'jenglot', 'batik', 'air', 'al', 'kahfi', 'narnia']",-1,negatif
Thu Oct 19 11:48:38 +0000 2023,"1,71E+23",buku diet minimalis by dr yoshinori nagumo putri kw batik air smrc kasad dudung abdurachman batalin robin chopper pagiii jenglot,Batik Air,0,0,0,0,in,LibrariBooks,https://twitter.com/LibrariBooks/status/1714971816282976274,"['buku', 'diet', 'minimalis', 'by', 'dr', 'yoshinori', 'nagumo', 'putri', 'kw', 'batik', 'air', 'smrc', 'kasad', 'dudung', 'abdurachman', 'batalin', 'robin', 'chopper', 'pagiii', 'jenglot']",-3,negatif
Thu Oct 19 10:09:43 +0000 2023,"1,71E+23",kimak batik air kau pasal nama company kerja nama buruk kimak kimak kimak,Batik Air,0,0,0,0,in,Puterieryani_,https://twitter.com/Puterieryani_/status/1714946924787425728,"['kimak', 'batik', 'air', 'kau', 'pasal', 'nama', 'company', 'kerja', 'nama', 'buruk', 'kimak', 'kimak', 'kimak']",-8,negatif
Thu Oct 19 10:06:25 +0000 2023,"1,71E+23",only time ive used checked luggage as it was free with flight and have broken glass moisturiser all over the bag and huge dent in the corner of my suitcase now thanks batik air,Batik Air,0,5,0,3,en,bradbax123,https://twitter.com/bradbax123/status/1714946094499803402,"['only', 'time', 'ive', 'used', 'checked', 'luggage', 'as', 'it', 'was', 'free', 'with', 'flight', 'and', 'have', 'broken', 'glass', 'moisturiser', 'all', 'over', 'the', 'bag', 'and', 'huge', 'dent', 'in', 'the', 'corner', 'of', 'my', 'suitcase', 'now', 'thanks', 'batik', 'air']",6,positif
Thu Oct 19 09:13:53 +0000 2023,"1,71E+23",batik air flights from karachi to australia at affordable fares book now with faremakers call whatsapp visit,Batik Air,0,0,0,0,en,Faremakers,https://twitter.com/Faremakers/status/1714932874229719513,"['batik', 'air', 'flights', 'from', 'karachi', 'to', 'australia', 'at', 'affordable', 'fares', 'book', 'now', 'with', 'faremakers', 'call', 'whatsapp', 'visit']",-1,negatif
Thu Oct 19 06:49:24 +0000 2023,"1,71E+23",batik air non stop flights to from karachi amp kuala lumpur with amazing fares book now with faremakers call whatsapp visit,Batik Air,0,0,0,0,en,Faremakers,https://twitter.com/Faremakers/status/1714896512873120176,"['batik', 'air', 'non', 'stop', 'flights', 'to', 'from', 'karachi', 'amp', 'kuala', 'lumpur', 'with', 'amazing', 'fares', 'book', 'now', 'with', 'faremakers', 'call', 'whatsapp', 'visit']",3,positif
Thu Oct 19 02:19:42 +0000 2023,"1,71E+23",air my wife and did legs on business class travel from perth to kl and kl to sri lanka and would like to commend the airline for its comfort and really excellent service we did however get screwed by not having access to any business class lounge,Batik Air,1,0,1,1,en,lankalad1,https://twitter.com/lankalad1/status/1714828640859631828,"['air', 'my', 'wife', 'and', 'did', 'legs', 'on', 'business', 'class', 'travel', 'from', 'perth', 'to', 'kl', 'and', 'kl', 'to', 'sri', 'lanka', 'and', 'would', 'like', 'to', 'commend', 'the', 'airline', 'for', 'its', 'comfort', 'and', 'really', 'excellent', 'service', 'we', 'did', 'however', 'get', 'screwed', 'by', 'not', 'having', 'access', 'to', 'any', 'business', 'class', 'lounge']",-1,negatif
Thu Oct 19 00:08:39 +0000 2023,"1,71E+23",batik airkl klia,Batik Air,1,0,0,8,ja,opiemi_official,https://twitter.com/opiemi_official/status/1714795662498496655,"['batik', 'airkl', 'klia']",0,netral
Wed Oct 18 20:52:13 +0000 2023,"1,71E+22",batik air malaysia stanbul sabiha gken uularn ubat e erteledi,Batik Air,0,0,0,0,tr,AirportIST,https://twitter.com/AirportIST/status/1714746228557172823,"['batik', 'air', 'malaysia', 'stanbul', 'sabiha', 'gken', 'uularn', 'ubat', 'e', 'erteledi']",-1,negatif
Wed Oct 18 16:35:56 +0000 2023,"1,71E+23",owalah batik air,Batik Air,0,0,0,2,in,lembarketiga,https://twitter.com/lembarketiga/status/1714681730983223384,"['owalah', 'batik', 'air']",-1,negatif
Wed Oct 18 15:33:17 +0000 2023,"1,71E+23",batik air pulak takde flight langsung that day logic,Batik Air,0,1,0,0,in,aw0nudorable,https://twitter.com/aw0nudorable/status/1714665962723790895,"['batik', 'air', 'pulak', 'takde', 'flight', 'langsung', 'that', 'day', 'logic']",0,netral
Wed Oct 18 12:58:21 +0000 2023,"1,71E+23",trauma banget pake batik air habis checkin online udah klik tombol kirim boardingpass email keperluan reimburse kantor ga dikirim email ditungguin sampe kerja,Batik Air,0,1,0,0,in,Grimjowjekerjex,https://twitter.com/Grimjowjekerjex/status/1714626973874676130,"['trauma', 'banget', 'pake', 'batik', 'air', 'habis', 'checkin', 'online', 'udah', 'klik', 'tombol', 'kirim', 'boardingpass', 'email', 'keperluan', 'reimburse', 'kantor', 'ga', 'dikirim', 'email', 'ditungguin', 'sampe', 'kerja']",10,positif
Wed Oct 18 10:43:58 +0000 2023,"1,71E+23",embark on daily adventure from lahore to kuala lumpur with our direct flights seamless adventures boundless memories your tickets now is the gsa of in pakistan,Batik Air,0,0,0,0,en,KWGroupPakistan,https://twitter.com/KWGroupPakistan/status/1714593155771937031,"['embark', 'on', 'daily', 'adventure', 'from', 'lahore', 'to', 'kuala', 'lumpur', 'with', 'our', 'direct', 'flights', 'seamless', 'adventures', 'boundless', 'memories', 'your', 'tickets', 'now', 'is', 'the', 'gsa', 'of', 'in', 'pakistan']",4,positif
Wed Oct 18 09:52:55 +0000 2023,"1,71E+23",terima kasih batik air direkturku dapet kelas bisnis gratis yg dapet tp bahagia dapet rejeki mutasi,Batik Air,0,0,0,0,in,rifkaayur,https://twitter.com/rifkaayur/status/1714580307201179649,"['terima', 'kasih', 'batik', 'air', 'direkturku', 'dapet', 'kelas', 'bisnis', 'gratis', 'yg', 'dapet', 'tp', 'bahagia', 'dapet', 'rejeki', 'mutasi']",19,positif
Wed Oct 18 06:21:49 +0000 2023,"1,71E+23",pilih garuda batik air,Batik Air,0,0,0,0,in,letsmoss,https://twitter.com/letsmoss/status/1714527181915996559,"['pilih', 'garuda', 'batik', 'air']",-3,negatif
Wed Oct 18 05:27:24 +0000 2023,"1,71E+23",semesta suka bercanda dapet kado kursi kelas bisnis batik air,Batik Air,0,0,0,0,in,adjieHW,https://twitter.com/adjieHW/status/1714513489560302015,"['semesta', 'suka', 'bercanda', 'dapet', 'kado', 'kursi', 'kelas', 'bisnis', 'batik', 'air']",1,positif
Wed Oct 18 05:10:19 +0000 2023,"1,71E+23",brengse batik air,Batik Air,0,0,1,0,in,ermayuliati,https://twitter.com/ermayuliati/status/1714509190658748761,"['brengse', 'batik', 'air']",-1,negatif
Wed Oct 18 04:36:45 +0000 2023,"1,71E+23",batik air kalo reschedule minimal info,Batik Air,0,0,0,0,in,hrjcats,https://twitter.com/hrjcats/status/1714500743464657115,"['batik', 'air', 'kalo', 'reschedule', 'minimal', 'info']",-7,negatif
Wed Oct 18 04:23:48 +0000 2023,"1,71E+23",eishhh ciputnya hagaga batik air rilek je kg,Batik Air,0,0,0,0,in,LunaMazikeen,https://twitter.com/LunaMazikeen/status/1714497482930229262,"['eishhh', 'ciputnya', 'hagaga', 'batik', 'air', 'rilek', 'je', 'kg']",-1,negatif
Tue Oct 17 16:07:20 +0000 2023,"1,71E+23",yuk terbang garuda indonesia batik air,Batik Air,0,0,0,0,in,papuatimes1,https://twitter.com/papuatimes1/status/1714312147478675855,"['yuk', 'terbang', 'garuda', 'indonesia', 'batik', 'air']",3,positif
Tue Oct 17 16:00:33 +0000 2023,"1,71E+23",ayo terbang batik air garuda indonesia,Batik Air,0,0,0,0,in,papua_metro,https://twitter.com/papua_metro/status/1714310437372821636,"['ayo', 'terbang', 'batik', 'air', 'garuda', 'indonesia']",3,positif
Tue Oct 17 16:00:09 +0000 2023,"1,71E+23",terbang garuda indonesia batik air,Batik Air,0,0,0,0,in,JoernalP76515,https://twitter.com/JoernalP76515/status/1714310337099682290,"['terbang', 'garuda', 'indonesia', 'batik', 'air']",-1,negatif
Tue Oct 17 14:18:54 +0000 2023,"1,71E+23",info petugas batik air bandara amp pilot yg terbangkan program pekan sequence upgrade,Batik Air,0,1,0,0,in,alvinlie21,https://twitter.com/alvinlie21/status/1714284856640000296,"['info', 'petugas', 'batik', 'air', 'bandara', 'amp', 'pilot', 'yg', 'terbangkan', 'program', 'pekan', 'sequence', 'upgrade']",-7,negatif
Tue Oct 17 12:51:43 +0000 2023,"1,71E+23",gaes yg gak batik air jadwalnya diubah nanya nanya,Batik Air,0,1,0,0,in,KAELJELE,https://twitter.com/KAELJELE/status/1714262915120037965,"['gaes', 'yg', 'gak', 'batik', 'air', 'jadwalnya', 'diubah', 'nanya', 'nanya']",-3,negatif
Tue Oct 17 11:02:21 +0000 2023,"1,71E+23",ngek batik air ni nak hours jugak check in orang dah busy,Batik Air,0,0,0,0,in,ajimified,https://twitter.com/ajimified/status/1714235393447784663,"['ngek', 'batik', 'air', 'ni', 'nak', 'hours', 'jugak', 'check', 'in', 'orang', 'dah', 'busy']",-3,negatif
Tue Oct 17 10:24:03 +0000 2023,"1,71E+23",batik air sih kl akuu,Batik Air,0,0,0,0,in,atikakira,https://twitter.com/atikakira/status/1714225756845604994,"['batik', 'air', 'sih', 'kl', 'akuu']",-1,negatif
Tue Oct 17 08:33:55 +0000 2023,"1,71E+23",batik air indon lh msia,Batik Air,0,0,0,1,in,Pcermat61Man,https://twitter.com/Pcermat61Man/status/1714198038280081698,"['batik', 'air', 'indon', 'lh', 'msia']",-1,negatif
Tue Oct 17 07:42:53 +0000 2023,"1,71E+23",non stop excitement awaits as karachi takes flight to kuala lumpur on th november dont miss this direct route to adventure book your tickets now is the gsa of in pakistan,Batik Air,0,0,0,0,en,KWGroupPakistan,https://twitter.com/KWGroupPakistan/status/1714185196998992111,"['non', 'stop', 'excitement', 'awaits', 'as', 'karachi', 'takes', 'flight', 'to', 'kuala', 'lumpur', 'on', 'th', 'november', 'dont', 'miss', 'this', 'direct', 'route', 'to', 'adventure', 'book', 'your', 'tickets', 'now', 'is', 'the', 'gsa', 'of', 'in', 'pakistan']",0,netral
Tue Oct 17 06:15:13 +0000 2023,"1,71E+23",what kind of clothing is this batik air stewardess sparks controversy for wearing hijab with thigh revealing batik skirt goody malaysia read more,Batik Air,0,0,1,1,en,newswav,https://twitter.com/newswav/status/1714163135370957296,"['what', 'kind', 'of', 'clothing', 'is', 'this', 'batik', 'air', 'stewardess', 'sparks', 'controversy', 'for', 'wearing', 'hijab', 'with', 'thigh', 'revealing', 'batik', 'skirt', 'goody', 'malaysia', 'read', 'more']",-1,negatif
Tue Oct 17 05:25:13 +0000 2023,"1,71E+23",voucher tiket pesawat batik air zalmkq,Batik Air,0,0,0,0,in,wilderman50cnwv,https://twitter.com/wilderman50cnwv/status/1714150553104589292,"['voucher', 'tiket', 'pesawat', 'batik', 'air', 'zalmkq']",-1,negatif
Tue Oct 17 03:45:06 +0000 2023,"1,71E+23",buku librari ori muslimah agen moral wr batik air kapolsek rempang jenglot miring narnia,Batik Air,0,0,0,0,in,donnymarthen,https://twitter.com/donnymarthen/status/1714125357979443519,"['buku', 'librari', 'ori', 'muslimah', 'agen', 'moral', 'wr', 'batik', 'air', 'kapolsek', 'rempang', 'jenglot', 'miring', 'narnia']",-4,negatif
Tue Oct 17 03:39:43 +0000 2023,"1,71E+23",buku librari ori muslimah agen moral wr batik air kapolsek rempang jenglot miring narnia,Batik Air,0,0,0,0,in,donnymarthen,https://twitter.com/donnymarthen/status/1714124003173179515,"['buku', 'librari', 'ori', 'muslimah', 'agen', 'moral', 'wr', 'batik', 'air', 'kapolsek', 'rempang', 'jenglot', 'miring', 'narnia']",-4,negatif
