created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,token
Tue Oct 24 04:00:01 +0000 2023,1716665824734511129,routes soon to resume begins kuala lumpur international airport klia malaysia airlines ahmedabad amritsar bandung sapporo thiruvananthapuram batik air malaysia dubai istanbul karachi manila tashkent airasia sapporo kota kinabalu klm jakarta,1,1,18,37,in,1284743609078562816,1716665824734511129,malaysia_covid,https://twitter.com/malaysia_covid/status/1716665824734511129,"['routes', 'soon', 'to', 'resume', 'begins', 'kuala', 'lumpur', 'international', 'airport', 'klia', 'malaysia', 'airlines', 'ahmedabad', 'amritsar', 'bandung', 'sapporo', 'thiruvananthapuram', 'batik', 'air', 'malaysia', 'dubai', 'istanbul', 'karachi', 'manila', 'tashkent', 'airasia', 'sapporo', 'kota', 'kinabalu', 'klm', 'jakarta']"
Tue Oct 24 03:28:58 +0000 2023,1716658009328496985,sobat plus corporate communications strategic batik air danang mandala prihantoro kemarin pesawat a batik air terbang banyuwangi,0,0,1,1,in,876919374,1716658009328496985,IndoAviation,https://twitter.com/IndoAviation/status/1716658009328496985,"['sobat', 'plus', 'corporate', 'communications', 'strategic', 'batik', 'air', 'danang', 'mandala', 'prihantoro', 'kemarin', 'pesawat', 'a', 'batik', 'air', 'terbang', 'banyuwangi']"
Tue Oct 24 03:19:34 +0000 2023,1716655643665518660,batik air to launch jakarta banyuwangi route next month,0,0,0,1,in,412819445,1716655643665518660,tempo_english,https://twitter.com/tempo_english/status/1716655643665518660,"['batik', 'air', 'to', 'launch', 'jakarta', 'banyuwangi', 'route', 'next', 'month']"
Tue Oct 24 03:11:34 +0000 2023,1716653633671168102,maskapai penerbangan batik air membuka rute jakarta banyuwangi pp november tujuh kali seminggu,0,1,0,3,in,23343960,1716653633671168102,kompascom,https://twitter.com/kompascom/status/1716653633671168102,"['maskapai', 'penerbangan', 'batik', 'air', 'membuka', 'rute', 'jakarta', 'banyuwangi', 'pp', 'november', 'tujuh', 'kali', 'seminggu']"
Tue Oct 24 03:09:00 +0000 2023,1716652988520124572,emirates batik air tingkatkan kerjasama tawar pilihan penerbangan asia tenggara dagangnews,0,0,0,0,in,4108281914,1716652988520124572,DagangNews,https://twitter.com/DagangNews/status/1716652988520124572,"['emirates', 'batik', 'air', 'tingkatkan', 'kerjasama', 'tawar', 'pilihan', 'penerbangan', 'asia', 'tenggara', 'dagangnews']"
Tue Oct 24 01:30:30 +0000 2023,1716628196643504288,emirates and batik air enhance cooperation offering more travel options to southeast asia and batik air enhance cooperation offering more travel options to southeast asia,0,0,0,0,en,20495181,1716628196643504288,chennaivision,https://twitter.com/chennaivision/status/1716628196643504288,"['emirates', 'and', 'batik', 'air', 'enhance', 'cooperation', 'offering', 'more', 'travel', 'options', 'to', 'southeast', 'asia', 'and', 'batik', 'air', 'enhance', 'cooperation', 'offering', 'more', 'travel', 'options', 'to', 'southeast', 'asia']"
Tue Oct 24 00:37:23 +0000 2023,1716614831946822074,what is happening to batik air suka suka change flight dates changed times in less than weeks simply useless better revoke their licence giving passengers lots of headache,0,0,0,0,en,1098173778,1716614831946822074,SaralaPoobalan,https://twitter.com/SaralaPoobalan/status/1716614831946822074,"['what', 'is', 'happening', 'to', 'batik', 'air', 'suka', 'suka', 'change', 'flight', 'dates', 'changed', 'times', 'in', 'less', 'than', 'weeks', 'simply', 'useless', 'better', 'revoke', 'their', 'licence', 'giving', 'passengers', 'lots', 'of', 'headache']"
Tue Oct 24 00:22:34 +0000 2023,1716611102493290688,batik air operasikan penerbangan jakarta banyuwangi november,0,0,0,1,in,18129942,1716611102493290688,tempodotco,https://twitter.com/tempodotco/status/1716611102493290688,"['batik', 'air', 'operasikan', 'penerbangan', 'jakarta', 'banyuwangi', 'november']"
Mon Oct 23 20:45:22 +0000 2023,1716556442113548682,emirates and batik air of malaysia enhance cooperation into codeshare agreement,0,0,0,0,en,1405957523824386050,1716556442113548682,AirlineHub1,https://twitter.com/AirlineHub1/status/1716556442113548682,"['emirates', 'and', 'batik', 'air', 'of', 'malaysia', 'enhance', 'cooperation', 'into', 'codeshare', 'agreement']"
Mon Oct 23 20:42:46 +0000 2023,1716555786946535731,and batik air of malaysia enhance cooperation into codeshare agreement,0,0,0,0,en,105086555,1716555786946535731,sn26567,https://twitter.com/sn26567/status/1716555786946535731,"['and', 'batik', 'air', 'of', 'malaysia', 'enhance', 'cooperation', 'into', 'codeshare', 'agreement']"
Mon Oct 23 14:56:48 +0000 2023,1716468723551265178,emirates and batik air malaysia today announced codeshare agreement allowing emirates customers to access domestic malaysian cities and regional south east asia points operated by batik air via kuala lumpur international airport klia by emirates public relations,0,0,0,0,en,1710740677024157696,1716468723551265178,TheHub2092054,https://twitter.com/TheHub2092054/status/1716468723551265178,"['emirates', 'and', 'batik', 'air', 'malaysia', 'today', 'announced', 'codeshare', 'agreement', 'allowing', 'emirates', 'customers', 'to', 'access', 'domestic', 'malaysian', 'cities', 'and', 'regional', 'south', 'east', 'asia', 'points', 'operated', 'by', 'batik', 'air', 'via', 'kuala', 'lumpur', 'international', 'airport', 'klia', 'by', 'emirates', 'public', 'relations']"
Mon Oct 23 14:23:39 +0000 2023,1716460380837519530,pramugari super air jet stylenya cenderung santai dibanding lion batik air segi seragam casual liatnya kayak sesek banget kalo rambutnya ya dibiarian tergerai diekor kuda,0,0,0,0,in,1520204938215063553,1716460380837519530,payfment,https://twitter.com/payfment/status/1716460380837519530,"['pramugari', 'super', 'air', 'jet', 'stylenya', 'cenderung', 'santai', 'dibanding', 'lion', 'batik', 'air', 'segi', 'seragam', 'casual', 'liatnya', 'kayak', 'sesek', 'banget', 'kalo', 'rambutnya', 'ya', 'dibiarian', 'tergerai', 'diekor', 'kuda']"
Mon Oct 23 13:10:55 +0000 2023,1716442077947392059,emirates and batik air launch codeshare partnership,0,0,0,0,en,1160193529232199681,1716442077947392059,breitflyte,https://twitter.com/breitflyte/status/1716442077947392059,"['emirates', 'and', 'batik', 'air', 'launch', 'codeshare', 'partnership']"
Mon Oct 23 13:00:12 +0000 2023,1716439379340583063,weve enhanced our partnership with batik air malaysia offering passengers more connectivity to southeast asia,1,15,27,192,en,821045162,1716439379340583063,emirates,https://twitter.com/emirates/status/1716439379340583063,"['weve', 'enhanced', 'our', 'partnership', 'with', 'batik', 'air', 'malaysia', 'offering', 'passengers', 'more', 'connectivity', 'to', 'southeast', 'asia']"
Mon Oct 23 12:46:48 +0000 2023,1716436007048929308,emirates and batik air enhance cooperation offering more travel options to southeast asia,0,0,0,1,en,82140249,1716436007048929308,aviator_aero,https://twitter.com/aviator_aero/status/1716436007048929308,"['emirates', 'and', 'batik', 'air', 'enhance', 'cooperation', 'offering', 'more', 'travel', 'options', 'to', 'southeast', 'asia']"
Mon Oct 23 11:30:36 +0000 2023,1716416828514386277,delighted to partner with concierge group maldives pvt ltd the general and cargo sales agent for batik air in the maldives ensuring top notch services for travelers with this strategic partnership we aim to further enhance the experience of the tourists during their stay in,0,0,3,2,en,156179071,1716416828514386277,OoredooMaldives,https://twitter.com/OoredooMaldives/status/1716416828514386277,"['delighted', 'to', 'partner', 'with', 'concierge', 'group', 'maldives', 'pvt', 'ltd', 'the', 'general', 'and', 'cargo', 'sales', 'agent', 'for', 'batik', 'air', 'in', 'the', 'maldives', 'ensuring', 'top', 'notch', 'services', 'for', 'travelers', 'with', 'this', 'strategic', 'partnership', 'we', 'aim', 'to', 'further', 'enhance', 'the', 'experience', 'of', 'the', 'tourists', 'during', 'their', 'stay', 'in']"
Mon Oct 23 11:25:28 +0000 2023,1716415539323777135,batik air landing to hotel papa,0,0,0,0,in,2152150656,1716415539323777135,dms_hrl,https://twitter.com/dms_hrl/status/1716415539323777135,"['batik', 'air', 'landing', 'to', 'hotel', 'papa']"
Mon Oct 23 09:02:00 +0000 2023,1716379433899380876,emirates and batik air malaysia have announced codeshare agreement providing emirates customers with access to five domestic malaysian cities and three regional southeast asian destinations,0,0,0,0,en,1435795502772092929,1716379433899380876,sinardailymy,https://twitter.com/sinardailymy/status/1716379433899380876,"['emirates', 'and', 'batik', 'air', 'malaysia', 'have', 'announced', 'codeshare', 'agreement', 'providing', 'emirates', 'customers', 'with', 'access', 'to', 'five', 'domestic', 'malaysian', 'cities', 'and', 'three', 'regional', 'southeast', 'asian', 'destinations']"
Mon Oct 23 07:59:25 +0000 2023,1716363682920435732,batik air malaysia and emirates have announced codeshare partnership to offer various travel options to southeast asia destinations,0,0,2,3,en,1698981904211746816,1716363682920435732,MYBusinessTimes,https://twitter.com/MYBusinessTimes/status/1716363682920435732,"['batik', 'air', 'malaysia', 'and', 'emirates', 'have', 'announced', 'codeshare', 'partnership', 'to', 'offer', 'various', 'travel', 'options', 'to', 'southeast', 'asia', 'destinations']"
Mon Oct 23 06:48:12 +0000 2023,1716345763280847344,penerbangan emirates batik air jalin kerjasamakongsi kod,0,0,0,1,in,42199532,1716345763280847344,UMonline,https://twitter.com/UMonline/status/1716345763280847344,"['penerbangan', 'emirates', 'batik', 'air', 'jalin', 'kerjasamakongsi', 'kod']"
Mon Oct 23 06:23:16 +0000 2023,1716339485565501522,sumber semarang gibran berangkat semarang batik air nomor is prabowo subianto,0,18,0,0,in,1614608539875684353,1716339398751723879,soffyajkt,https://twitter.com/soffyajkt/status/1716339485565501522,"['sumber', 'semarang', 'gibran', 'berangkat', 'semarang', 'batik', 'air', 'nomor', 'is', 'prabowo', 'subianto']"
Mon Oct 23 04:36:52 +0000 2023,1716312709556482215,bete banget udah marah marah batik air ngeselin lu,0,0,0,0,in,1658260695337811968,1716312709556482215,heemawarrii,https://twitter.com/heemawarrii/status/1716312709556482215,"['bete', 'banget', 'udah', 'marah', 'marah', 'batik', 'air', 'ngeselin', 'lu']"
Mon Oct 23 04:33:56 +0000 2023,1716311972306899294,call center batik air mending lu bebenah,0,0,0,0,in,1658260695337811968,1716311972306899294,heemawarrii,https://twitter.com/heemawarrii/status/1716311972306899294,"['call', 'center', 'batik', 'air', 'mending', 'lu', 'bebenah']"
Mon Oct 23 03:52:11 +0000 2023,1716301467555123662,maaf batik air kesannya turun performa full service medium service,0,0,0,1,in,886401857379119105,1716301467555123662,DendraRamadhani,https://twitter.com/DendraRamadhani/status/1716301467555123662,"['maaf', 'batik', 'air', 'kesannya', 'turun', 'performa', 'full', 'service', 'medium', 'service']"
Mon Oct 23 03:39:19 +0000 2023,1716298229816651844,info re operate flight batik air cgk bwx pp bandara internasional banyuwangi batik air terbang efektif november bwi jkt pp rute id a jakarta banyuwangi wib id a banyuwangi jakarta wib,0,5,3,5,in,793010399243218944,1716298229816651844,dishub_bwi,https://twitter.com/dishub_bwi/status/1716298229816651844,"['info', 're', 'operate', 'flight', 'batik', 'air', 'cgk', 'bwx', 'pp', 'bandara', 'internasional', 'banyuwangi', 'batik', 'air', 'terbang', 'efektif', 'november', 'bwi', 'jkt', 'pp', 'rute', 'id', 'a', 'jakarta', 'banyuwangi', 'wib', 'id', 'a', 'banyuwangi', 'jakarta', 'wib']"
Sun Oct 22 15:33:56 +0000 2023,1716115679659626736,please help me on this issue need solution and my refund as need to pay the refund to my credit card bills please understand my feeling i always used to travell from batik air but if this will happen then am not satisfied the way you guys response,0,1,0,1,en,1576228880532267011,1714689428910661900,ajaymishraak47,https://twitter.com/ajaymishraak47/status/1716115679659626736,"['please', 'help', 'me', 'on', 'this', 'issue', 'need', 'solution', 'and', 'my', 'refund', 'as', 'need', 'to', 'pay', 'the', 'refund', 'to', 'my', 'credit', 'card', 'bills', 'please', 'understand', 'my', 'feeling', 'i', 'always', 'used', 'to', 'travell', 'from', 'batik', 'air', 'but', 'if', 'this', 'will', 'happen', 'then', 'am', 'not', 'satisfied', 'the', 'way', 'you', 'guys', 'response']"
Sun Oct 22 14:57:08 +0000 2023,1716106418972238077,rugi better batik air luggage kg,0,1,0,0,da,1107651415,1716005267857645792,faizizie_,https://twitter.com/faizizie_/status/1716106418972238077,"['rugi', 'better', 'batik', 'air', 'luggage', 'kg']"
Sun Oct 22 11:01:17 +0000 2023,1716047063241404743,in flight food batik air sedap,0,0,0,1,in,106983535,1716047063241404743,exemi,https://twitter.com/exemi/status/1716047063241404743,"['in', 'flight', 'food', 'batik', 'air', 'sedap']"
Sun Oct 22 09:43:32 +0000 2023,1716027496838438952,sumpah gw nyesel nyesel bgt make batik air like waste my time and energy bgt klo flight sore pake batik air delay,0,0,0,0,in,771043411474329600,1716027340831212025,beberetta,https://twitter.com/beberetta/status/1716027496838438952,"['sumpah', 'gw', 'nyesel', 'nyesel', 'bgt', 'make', 'batik', 'air', 'like', 'waste', 'my', 'time', 'and', 'energy', 'bgt', 'klo', 'flight', 'sore', 'pake', 'batik', 'air', 'delay']"
Sun Oct 22 09:42:54 +0000 2023,1716027340831212025,batik air ga abis delay info ga diupdate info board bandara giliran boarding gajelas gate,0,1,0,0,in,771043411474329600,1716027340831212025,beberetta,https://twitter.com/beberetta/status/1716027340831212025,"['batik', 'air', 'ga', 'abis', 'delay', 'info', 'ga', 'diupdate', 'info', 'board', 'bandara', 'giliran', 'boarding', 'gajelas', 'gate']"
Sun Oct 22 06:20:55 +0000 2023,1715976509943660670,sy pergi sarawak shj sy nak rating most wonderful airline batik air the most wonderful view sipadan kapalai the most wonderful hotel food hyatt regency kk the most wonderful customer service rebak island resort and marina,0,1,0,0,in,999090828579520512,1715976509943660670,CikKay2,https://twitter.com/CikKay2/status/1715976509943660670,"['sy', 'pergi', 'sarawak', 'shj', 'sy', 'nak', 'rating', 'most', 'wonderful', 'airline', 'batik', 'air', 'the', 'most', 'wonderful', 'view', 'sipadan', 'kapalai', 'the', 'most', 'wonderful', 'hotel', 'food', 'hyatt', 'regency', 'kk', 'the', 'most', 'wonderful', 'customer', 'service', 'rebak', 'island', 'resort', 'and', 'marina']"
Sun Oct 22 05:14:54 +0000 2023,1715959894065774759,batik air tolol bgt knp ya hobi bgt delay,0,0,0,1,in,1531301279070244864,1715959894065774759,kodokteranumum,https://twitter.com/kodokteranumum/status/1715959894065774759,"['batik', 'air', 'tolol', 'bgt', 'knp', 'ya', 'hobi', 'bgt', 'delay']"
Sun Oct 22 02:27:13 +0000 2023,1715917697589137757,sumpah batik air ngakak banget udah dalem pesawat udah jalan,0,1,0,0,in,155096208,1715917697589137757,permenmarbels,https://twitter.com/permenmarbels/status/1715917697589137757,"['sumpah', 'batik', 'air', 'ngakak', 'banget', 'udah', 'dalem', 'pesawat', 'udah', 'jalan']"
Sat Oct 21 17:33:17 +0000 2023,1715783325384929633,nonton in flight entertainment nya batik air pas rajin traveling tp you know kayak nonton pesawat sebentar crew ngomong kadang unit mati dll ga cc pdhl bnyk jargon fisika udh tamat season minggu aja,0,0,0,0,in,135427860,1715783325384929633,honorer_ugm,https://twitter.com/honorer_ugm/status/1715783325384929633,"['nonton', 'in', 'flight', 'entertainment', 'nya', 'batik', 'air', 'pas', 'rajin', 'traveling', 'tp', 'you', 'know', 'kayak', 'nonton', 'pesawat', 'sebentar', 'crew', 'ngomong', 'kadang', 'unit', 'mati', 'dll', 'ga', 'cc', 'pdhl', 'bnyk', 'jargon', 'fisika', 'udh', 'tamat', 'season', 'minggu', 'aja']"
Sat Oct 21 10:26:41 +0000 2023,1715675970567549378,batik air economy relasi sub dps on board meals ya,0,0,0,0,in,135070580,1715675970567549378,dikaputuasduki,https://twitter.com/dikaputuasduki/status/1715675970567549378,"['batik', 'air', 'economy', 'relasi', 'sub', 'dps', 'on', 'board', 'meals', 'ya']"
Sat Oct 21 10:19:16 +0000 2023,1715674103930343872,kesel banget pesawat batik air jogja kota jogja kereta pesawat nya aja delay udah ambil kereta aja ketinggalan kereta sumpah bete banget hangus hangus duit kereta kai duit hangus nih,0,0,0,0,in,1529286119556542464,1715674103930343872,pra83529638,https://twitter.com/pra83529638/status/1715674103930343872,"['kesel', 'banget', 'pesawat', 'batik', 'air', 'jogja', 'kota', 'jogja', 'kereta', 'pesawat', 'nya', 'aja', 'delay', 'udah', 'ambil', 'kereta', 'aja', 'ketinggalan', 'kereta', 'sumpah', 'bete', 'banget', 'hangus', 'hangus', 'duit', 'kereta', 'kai', 'duit', 'hangus', 'nih']"
Sat Oct 21 08:32:33 +0000 2023,1715647245528494332,sumber semarang gibran berangkat semarang batik air nomor is prabowo subianto,0,1,0,0,in,1614854441127284737,1715647225333002637,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1715647245528494332,"['sumber', 'semarang', 'gibran', 'berangkat', 'semarang', 'batik', 'air', 'nomor', 'is', 'prabowo', 'subianto']"
Sat Oct 21 08:27:50 +0000 2023,1715646057890336992,batik air flying to dubai from kuala lumpur now,0,1,1,3,in,24893659,1715646057890336992,tevanraj,https://twitter.com/tevanraj/status/1715646057890336992,"['batik', 'air', 'flying', 'to', 'dubai', 'from', 'kuala', 'lumpur', 'now']"
Sat Oct 21 08:02:05 +0000 2023,1715639581687837070,dont understand why batik air still bothers to serve its passengers bread that tastes like roti an yg dijual kantin sd inpres is it hard to serve proper bread like roti o or rotiboy they cost only less than k rupiah,0,0,0,0,en,1338057608,1715639581687837070,risetioz,https://twitter.com/risetioz/status/1715639581687837070,"['dont', 'understand', 'why', 'batik', 'air', 'still', 'bothers', 'to', 'serve', 'its', 'passengers', 'bread', 'that', 'tastes', 'like', 'roti', 'an', 'yg', 'dijual', 'kantin', 'sd', 'inpres', 'is', 'it', 'hard', 'to', 'serve', 'proper', 'bread', 'like', 'roti', 'o', 'or', 'rotiboy', 'they', 'cost', 'only', 'less', 'than', 'k', 'rupiah']"
Sat Oct 21 06:05:37 +0000 2023,1715610269479755929,batik air tiada penerbangan sewa premium jemaah umrah orang ramai berwaspada scammer dagangnews,0,0,0,0,in,4108281914,1715610269479755929,DagangNews,https://twitter.com/DagangNews/status/1715610269479755929,"['batik', 'air', 'tiada', 'penerbangan', 'sewa', 'premium', 'jemaah', 'umrah', 'orang', 'ramai', 'berwaspada', 'scammer', 'dagangnews']"
Sat Oct 21 01:21:08 +0000 2023,1715538678028910919,batik air malaysia,0,0,0,0,in,1659055711467491329,1714907490134151521,Azubeatfi52,https://twitter.com/Azubeatfi52/status/1715538678028910919,"['batik', 'air', 'malaysia']"
Fri Oct 20 17:11:39 +0000 2023,1715415493828546900,putri ayah terbang batik air,0,0,0,0,in,2492840168,1715411189126308014,ainhyung,https://twitter.com/ainhyung/status/1715415493828546900,"['putri', 'ayah', 'terbang', 'batik', 'air']"
Fri Oct 20 16:01:59 +0000 2023,1715397963789607210,infonya batik air td sore wuuuzzz via smg to jekedaaaah,0,0,0,0,in,72764414,1715319129669025956,JuliaDeeAlectra,https://twitter.com/JuliaDeeAlectra/status/1715397963789607210,"['infonya', 'batik', 'air', 'td', 'sore', 'wuuuzzz', 'via', 'smg', 'to', 'jekedaaaah']"
Fri Oct 20 15:48:05 +0000 2023,1715394463655403545,nak beli batik air pagi cancel flight and reschedule pagi hahahah,0,0,0,0,in,708670939,1715394463655403545,8starwoo_,https://twitter.com/8starwoo_/status/1715394463655403545,"['nak', 'beli', 'batik', 'air', 'pagi', 'cancel', 'flight', 'and', 'reschedule', 'pagi', 'hahahah']"
Fri Oct 20 15:36:03 +0000 2023,1715391436542390755,flight batik air ni pilih pagi mesti reschedule pagi haritu hahahaha,0,0,0,0,in,708670939,1715391436542390755,8starwoo_,https://twitter.com/8starwoo_/status/1715391436542390755,"['flight', 'batik', 'air', 'ni', 'pilih', 'pagi', 'mesti', 'reschedule', 'pagi', 'haritu', 'hahahaha']"
Fri Oct 20 14:59:16 +0000 2023,1715382179029815657,buku librari ori struggling to surrender wr putri kw kapolsek jenglot batik air al kahfi narnia,0,0,0,0,in,1476721299099586561,1715382179029815657,LibrariBooks,https://twitter.com/LibrariBooks/status/1715382179029815657,"['buku', 'librari', 'ori', 'struggling', 'to', 'surrender', 'wr', 'putri', 'kw', 'kapolsek', 'jenglot', 'batik', 'air', 'al', 'kahfi', 'narnia']"
Fri Oct 20 14:54:50 +0000 2023,1715381062757646503,batik air solo jakarta mendarat halim,0,0,0,0,in,330722385,1715340564345000412,Sikateng77,https://twitter.com/Sikateng77/status/1715381062757646503,"['batik', 'air', 'solo', 'jakarta', 'mendarat', 'halim']"
Fri Oct 20 14:48:34 +0000 2023,1715379487184191489,buku librari ori haji murad wr batik air kapolsek rempang jenglot al kahfi putri kw kamis narnia,0,0,0,0,in,1476721299099586561,1715379487184191489,LibrariBooks,https://twitter.com/LibrariBooks/status/1715379487184191489,"['buku', 'librari', 'ori', 'haji', 'murad', 'wr', 'batik', 'air', 'kapolsek', 'rempang', 'jenglot', 'al', 'kahfi', 'putri', 'kw', 'kamis', 'narnia']"
Fri Oct 20 14:37:51 +0000 2023,1715376791450468582,buku librari ori muslimah agen moral wr batik air kapolsek rempang jenglot miring narnia,0,0,0,0,in,1476721299099586561,1715376791450468582,LibrariBooks,https://twitter.com/LibrariBooks/status/1715376791450468582,"['buku', 'librari', 'ori', 'muslimah', 'agen', 'moral', 'wr', 'batik', 'air', 'kapolsek', 'rempang', 'jenglot', 'miring', 'narnia']"
Fri Oct 20 14:32:30 +0000 2023,1715375445145993478,buku librari ori muslimah agen moral wr batik air kapolsek rempang jenglot miring narnia,0,0,0,0,in,1476721299099586561,1715375445145993478,LibrariBooks,https://twitter.com/LibrariBooks/status/1715375445145993478,"['buku', 'librari', 'ori', 'muslimah', 'agen', 'moral', 'wr', 'batik', 'air', 'kapolsek', 'rempang', 'jenglot', 'miring', 'narnia']"
Fri Oct 20 13:58:44 +0000 2023,1715366947083440222,batik air yg sore cgk halim no penerbangan id,0,1,0,1,in,1516395151715106819,1715358564464951435,PaulusSaputra28,https://twitter.com/PaulusSaputra28/status/1715366947083440222,"['batik', 'air', 'yg', 'sore', 'cgk', 'halim', 'no', 'penerbangan', 'id']"
Fri Oct 20 13:42:44 +0000 2023,1715362918253097107,sore sdh terpantau batik air jkt migrasi sbg waketum golkar bye pedeip,0,0,0,0,in,280298505,1715319129669025956,repoeblikan,https://twitter.com/repoeblikan/status/1715362918253097107,"['sore', 'sdh', 'terpantau', 'batik', 'air', 'jkt', 'migrasi', 'sbg', 'waketum', 'golkar', 'bye', 'pedeip']"
Fri Oct 20 13:24:14 +0000 2023,1715358263519428753,sore terpantau batik air migrasi sbg waketum golkar bye pedeip,0,0,0,0,in,280298505,1715240398636101657,repoeblikan,https://twitter.com/repoeblikan/status/1715358263519428753,"['sore', 'terpantau', 'batik', 'air', 'migrasi', 'sbg', 'waketum', 'golkar', 'bye', 'pedeip']"
Fri Oct 20 11:10:27 +0000 2023,1715324597514715431,my flight attendant at batik air serving me anthrax,0,0,0,2,en,1368118256196669442,1715324597514715431,yumejocringe,https://twitter.com/yumejocringe/status/1715324597514715431,"['my', 'flight', 'attendant', 'at', 'batik', 'air', 'serving', 'me', 'anthrax']"
Fri Oct 20 09:25:34 +0000 2023,1715298202730316115,not really when there is flight delay and dosnt inform us so we miss our connecting flight then my valued customers of years have to wait days for refund,0,1,0,0,en,1460944939399794689,1714966491291136004,CryptoSurfer__,https://twitter.com/CryptoSurfer__/status/1715298202730316115,"['not', 'really', 'when', 'there', 'is', 'flight', 'delay', 'and', 'dosnt', 'inform', 'us', 'so', 'we', 'miss', 'our', 'connecting', 'flight', 'then', 'my', 'valued', 'customers', 'of', 'years', 'have', 'to', 'wait', 'days', 'for', 'refund']"
Fri Oct 20 08:38:00 +0000 2023,1715286230068277659,perth australia turkish airlines amp batik air flights from amsterdam vienna incl hold luggage,0,0,0,0,en,619868227,1715286230068277659,TravelDealzcom,https://twitter.com/TravelDealzcom/status/1715286230068277659,"['perth', 'australia', 'turkish', 'airlines', 'amp', 'batik', 'air', 'flights', 'from', 'amsterdam', 'vienna', 'incl', 'hold', 'luggage']"
Fri Oct 20 07:52:39 +0000 2023,1715274817581281433,it is only for survey study purposes according to article anyway njan kayattum kayatipikkum ente family amp friends ne kayatathe angane ippo air asia parakenda btw scoot amp batikair are my other go to airlines to travel in southeast asia,0,1,0,3,en,1467689928905486337,1715234788813275348,Sumi_Thomas_,https://twitter.com/Sumi_Thomas_/status/1715274817581281433,"['it', 'is', 'only', 'for', 'survey', 'study', 'purposes', 'according', 'to', 'article', 'anyway', 'njan', 'kayattum', 'kayatipikkum', 'ente', 'family', 'amp', 'friends', 'ne', 'kayatathe', 'angane', 'ippo', 'air', 'asia', 'parakenda', 'btw', 'scoot', 'amp', 'batikair', 'are', 'my', 'other', 'go', 'to', 'airlines', 'to', 'travel', 'in', 'southeast', 'asia']"
Fri Oct 20 02:10:12 +0000 2023,1715188636550058048,klbatik air rm,0,1,8,26,ja,231289003,1715188636550058048,kurakuranet,https://twitter.com/kurakuranet/status/1715188636550058048,"['klbatik', 'air', 'rm']"
Fri Oct 20 00:59:35 +0000 2023,1715170867016245685,paslon business class batik air sayangnya paslon hehehe sehat prof,0,0,0,1,in,99259448,1715170867016245685,iwansunaryanto,https://twitter.com/iwansunaryanto/status/1715170867016245685,"['paslon', 'business', 'class', 'batik', 'air', 'sayangnya', 'paslon', 'hehehe', 'sehat', 'prof']"
Fri Oct 20 00:48:38 +0000 2023,1715168111719014618,but didnt enjoy the flight pelayanannya gue kureng ok batik air indo,0,1,0,0,in,632607300,1715165322494517619,ingridiientss,https://twitter.com/ingridiientss/status/1715168111719014618,"['but', 'didnt', 'enjoy', 'the', 'flight', 'pelayanannya', 'gue', 'kureng', 'ok', 'batik', 'air', 'indo']"
Fri Oct 20 00:27:33 +0000 2023,1715162805979250781,min transit cgk pindah pesawat super air jet batik air ambil bagasi nggak free shuttle nya min,0,1,0,1,in,70065382,1715162805979250781,ardifirmanssyah,https://twitter.com/ardifirmanssyah/status/1715162805979250781,"['min', 'transit', 'cgk', 'pindah', 'pesawat', 'super', 'air', 'jet', 'batik', 'air', 'ambil', 'bagasi', 'nggak', 'free', 'shuttle', 'nya', 'min']"
Fri Oct 20 00:26:49 +0000 2023,1715162621635367158,min transit cgk pindah pesawat super air jet batik air ambil bagasi nggak free shuttle nya min,0,0,0,0,in,70065382,1715162621635367158,ardifirmanssyah,https://twitter.com/ardifirmanssyah/status/1715162621635367158,"['min', 'transit', 'cgk', 'pindah', 'pesawat', 'super', 'air', 'jet', 'batik', 'air', 'ambil', 'bagasi', 'nggak', 'free', 'shuttle', 'nya', 'min']"
Thu Oct 19 23:40:18 +0000 2023,1715150915957825606,qatar and singapore airlines will be increasing flights into adelaide by the end of the month and batik air indonesia has announced its plans to launch indonesian services on november complementing its existing malaysian operations,0,0,0,1,en,1482974895835578369,1714795242678038995,JodiHydeparker1,https://twitter.com/JodiHydeparker1/status/1715150915957825606,"['qatar', 'and', 'singapore', 'airlines', 'will', 'be', 'increasing', 'flights', 'into', 'adelaide', 'by', 'the', 'end', 'of', 'the', 'month', 'and', 'batik', 'air', 'indonesia', 'has', 'announced', 'its', 'plans', 'to', 'launch', 'indonesian', 'services', 'on', 'november', 'complementing', 'its', 'existing', 'malaysian', 'operations']"
Thu Oct 19 21:46:21 +0000 2023,1715122238205374835,buku librari ori struggling to surrender wr putri kw kapolsek jenglot batik air al kahfi narnia,0,0,0,0,in,1476721299099586561,1715122238205374835,LibrariBooks,https://twitter.com/LibrariBooks/status/1715122238205374835,"['buku', 'librari', 'ori', 'struggling', 'to', 'surrender', 'wr', 'putri', 'kw', 'kapolsek', 'jenglot', 'batik', 'air', 'al', 'kahfi', 'narnia']"
